,price,symbol
7272,1.98,SPRT
7273,98.63,TWLO
7274,0.7212,GLACR
7275,0.63,LHC+
7276,27.34,PWZ
7277,25.25,ELC
7278,26.445,PZA
7279,18.03,MNTA
7280,51.34,WAGE
7281,28.08,USDU
7282,20.53,BSCQ
7283,25.505,BML-I
7284,21.48,FLMX
7285,29.06,VSL
7286,8.37,XFLT
7287,5.92,AI
7288,26.54,CENTA
7289,12.725,ATAC
7290,1.2,ATACR
7291,13.83,NID
7292,29.98,PGC
7293,21.085,TBPH
7294,14.055,PBIB
7295,2.1,HEXO
7296,2.945,LAC
7297,168.12,IJJ
7298,38.38,ARVN
7299,35.345,CASH
7300,4.71,CELH
7301,62.705,MBLY
7302,26.24,PW-A
7303,53.305,GIS
7304,3.865,CNSL
7305,20.68,DENN
7306,1.38,APWC
7307,57.58,TCX
7308,72.87,FTV
7309,1.0,NCTY
7310,121.97,UHT
7311,51.9,DMRS
7312,136.975,FMI
7313,26.57,ALL-G
7314,32.88,PPTY
7315,1.59,AMCN
7316,0.1918,VII
7317,14.51,BHK
7318,15.745,TVPT
7319,69.93,EET
7320,32.815,ADSW
7321,24.445,HAO
7322,27.105,IUS
7323,8.44,GAIA
7324,118.24,DLR
7325,10.22,ARYA
7326,28.82,XSOE
7327,294.97,FBGX
7328,6.02,DO
7329,1.22,MNKD
7330,29.305,KDP
7331,16.11,ETB
7332,59.35,WH#
7333,4.35,MNLO
7334,18.47,AHH
7335,37.77,CIL
7336,136.24,EGP
7337,38.31,JHMM
7338,24.11,MET-A
7339,53.495,SCHZ
7340,25.64,AHL-D
7341,26.67,SMMF
7342,5.19,BKEPP
7343,49.64,FIX
7344,256.54,ANSS
7345,147.67,DIS
7346,4.27,CVRS
7347,22.11,TOO-B
7348,69.16,MAA-I
7349,9.83,GWGH
7350,10.48,NNY
7351,13.605,SPPP
7352,31.14,TBNK
7353,56.73,FRPT
7354,17.435,UA
7355,17.52,ZEUS
7356,25.335,WBII
7357,47.52,BEP
7358,1.21,STRM
7359,25.83,RNR-C
7360,61.375,BMI
7361,22.485,BLMN
7362,9.295,FTF
7363,51.87,FJP
7364,60.18,SMEZ
7365,26.545,BC-A
7366,1.91,HBP
7367,22.235,CMC
7368,12.22,TKKSU
7369,16.56,PSDO
7370,31.02,HJPX
7371,10.06,ANDA
7372,5.77,JBN
7373,21.89,KURE
7374,29.76,DIVB
7375,61.33,JNUG
7376,25.96,MTBCP
7377,16.86,BIZD
7378,1.07,BKEP
7379,6.1,CTRA
7380,10.46,DEACU
7381,13.76,COT
7382,25.45,DTJ
7383,20.49,MPAA
7384,33.88,BST
7385,15.63,RTLR
7386,21.19,CVCY
7387,82.77,SYY
7388,76.07,YCS
7389,12.44,PHX
7390,35.79,RNST
7391,147.03,UTX
7392,2.47,AUTO
7393,24.54,PFFL
7394,45.045,SNHY
7395,21.92,WAAS
7396,45.71,HF
7397,7.825,GUT
7398,12.025,MHI
7399,33.35,FXO
7400,26.47,FFTG
7401,24.3,SCE-G
7402,292.6,BIO.B
7403,10.0,ZEXIT
7404,1.7,CWBR
7405,37.815,AUB
7406,19.765,TRK
7407,2.4,WSCWW
7408,0.4726,WTRH
7409,21.485,EBMT
7410,211.79,IYH
7411,30.525,CEQP
7412,6.265,CTMX
7413,17.9,NUAN
7414,13.485,NRK
7415,52.78,DCPH
7416,12.51,ICOL
7417,1.15,TDW+A
7418,32.82,WWW
7419,21.98,NVT#
7420,15.63,GYLD
7421,1.5,RCG
7422,40.99,GGO-A
7423,21.5,AF
7424,0.1752,NTG^
7425,15.86,NCB
7426,39.755,SKX
7427,86.805,ED
7428,41.785,QGEN
7429,77.52,EMN
7430,0.3261,EGLT
7431,50.95,DY
7432,25.53,NLY-H
7433,46.67,ZS
7434,16.79,IVZ
7435,13.17,COMM
7436,1.095,ADAP
7437,22.995,RGC
7438,29.56,LRET
7439,33.245,VWR
7440,46.145,TAL
7441,10.21,MFAC
7442,21.03,GJS
7443,14.08,LGCYO
7444,22.735,CHUBA
7445,33.62,FCB
7446,28.145,DEEF
7447,122.67,AWK
7448,10.82,SFY
7449,6.04,FUE
7450,110.91,JBT
7451,32.89,BLMT
7452,3.83,CDXC
7453,11.88,CTT
7454,5.165,ZIOP
7455,142.03,IFF
7456,19.51,BCSF
7457,31.265,CUBE
7458,9.765,PTEN
7459,6.38,MFIN
7460,269.53,FDS
7461,49.69,OTTR
7462,7.05,BPFHW
7463,28.655,CNYA
7464,5.99,ASYS
7465,11.74,CPLP
7466,25.305,TALO
7467,36.98,MMI
7468,49.805,MS
7469,20.74,AFK
7470,5.55,CBL-D
7471,15.7,GSG
7472,25.645,JPM-G
7473,1.62,BLIN
7474,25.45,SNHNL
7475,50.22,RRBI
7476,26.245,EPD
7477,26.39,TAO
7478,18.4,BRT
7479,26.4,IBMM
7480,0.8295,EYES
7481,0.0035,CYTXZ
7482,0.2387,CPHI
7483,6.09,CCC+
7484,0.0399,NUROW
7485,41.39,HTRB
7486,27.245,EBND
7487,12.485,KYN
7488,0.19,CVO
7489,7.85,ACH
7490,25.45,UZB
7491,5.69,ORC
7492,51.44,PSCU
7493,47.93,RSPP
7494,25.28,PSA-W
7495,0.1205,FRED
7496,3.5,NWY
7497,124.32,FIVE
7498,1.49,CLSN
7499,26.3,FDUSL
7500,32.76,PPBI
7501,21.22,MGTX
7502,9.4,BHR
7503,12.075,MAT
7504,145.85,STRA
7505,22.8,INBK
7506,33.51,CACG
7507,110.4,SLAB
7508,2.165,RIGL
7509,123.77,ALNY
7510,10.32,LHC
7511,11.085,ESI
7512,21.395,BSCP
7513,14.545,RPT
7514,18.805,ULH
7515,24.84,PARR
7516,32.76,WMCR
7517,16.305,RVNC
7518,26.24,ASB-E
7519,18.935,FTAI
7520,10.39,BBDC
7521,44.975,FNGN
7522,11.24,NMI
7523,2.33,III
7524,0.4635,AAC
7525,69.02,SPG-J
7526,36.05,FDMO
7527,37.325,HAYN
7528,10.15,LAKE
7529,0.01,VEACW
7530,39.63,EXIV
7531,60.75,SMDV
7532,25.2,NGL-C
7533,5.19,RJI
7534,26.31,TBC
7535,29.53,HMSY
7536,17.84,LXFR
7537,42.09,DOO
7538,67.54,JPM+
7539,1.4,ARYAW
7540,19.205,LRN
7541,0.1567,BIOA
7542,3.19,FSM
7543,0.0237,ONSIW
7544,14.72,MFGP
7545,28.5,PUTW
7546,34.225,SPYV
7547,10.2,GMHI
7548,7.57,CSBR
7549,47.17,FNF
7550,27.78,PJAN
7551,22.835,HUN
7552,142.015,IPGP
7553,13.01,VMM
7554,14.545,CVET
7555,25.26,BPRAP
7556,27.355,PRID
7557,17.385,GOL
7558,19.765,FOR
7559,19.87,PFXF
7560,26.215,GS-N
7561,10.455,RLGY
7562,178.18,JKD
7563,49.17,GGG
7564,13.5,FINL
7565,42.61,TRHC
7566,40.535,JRVR
7567,38.305,PFE
7568,69.985,CTWS
7569,14.56,FOE
7570,13.79,BBF
7571,87.5,MOG.B
7572,44.73,GEF
7573,30.57,UGA
7574,16.345,BVAL
7575,72.26,SZO
7576,4.66,SMSI
7577,25.14,ACGLP
7578,46.67,RUSHB
7579,75.04,DHS
7580,39.82,FTS
7581,16.35,FFA
7582,45.17,TXT
7583,113.54,JKF
7584,0.1601,IMNP
7585,25.8,SSWA
7586,45.72,KNG
7587,0.1618,HSGX
7588,46.6,GSSC
7589,25.32,TCGP
7590,22.815,FLIN
7591,54.965,TSM
7592,14.62,GAIN
7593,37.975,BJRI
7594,0.3728,CNAT
7595,41.025,GRUB
7596,25.745,PRH
7597,25.1,BSJO
7598,107.99,LGND
7599,31.01,LEGR
7600,10.4,TRNE=
7601,2.555,FLDM
7602,6.67,SAND
7603,25.14,TCCB
7604,22.27,HSC
7605,74.62,ASH
7606,18.45,VXZ
7607,25.16,TCRX*
7608,10.505,CAMP
7609,45.56,IEV
7610,4.96,PIH
7611,55.395,RIO
7612,14.735,BITA
7613,125.905,SNX
7614,7.7,BIOP
7615,167.71,PEN
7616,82.535,FXH
7617,6.405,CLNS
7618,4.275,KGC
7619,0.048,ARLZ
7620,25.44,SLT
7621,24.88,SQM
7622,134.495,OA
7623,32.83,LORL
7624,25.08,NUSA
7625,14.85,DSSI
7626,27.495,KTWO
7627,64.6,FBHS
7628,84.81,VGLT
7629,25.2,EAI
7630,0.7,DYNT
7631,108.1,AYX
7632,64.72,DIM
7633,0.6575,OMNT
7634,75.55,VFH
7635,0.65,THCBW
7636,10.475,AG
7637,23.93,BHBK
7638,54.2,DHI
7639,12.12,CCRN
7640,163.88,ESLT
7641,0.174,FTD
7642,18.61,SWI
7643,30.635,SGDJ
7644,7.735,EVH
7645,0.4,LFACW
7646,49.625,EFV
7647,25.35,FRC-E
7648,3.28,ICLK
7649,11.015,HIE
7650,0.43,GRAF+
7651,0.1201,EVEP
7652,0.1762,HK+
7653,109.74,CORP
7654,39.005,COLB
7655,25.905,WFC-Y
7656,9.06,RRTS
7657,29.415,GIL
7658,92.85,SYT
7659,26.06,RINF
7660,0.7625,IPIC
7661,142.27,MAR
7662,12.73,BRCD
7663,0.548,DLPN
7664,7.79,JNCE
7665,19.84,ASHX
7666,5.115,SFET
7667,0.6261,AQMS
7668,0.8,NEBUW
7669,0.2474,SDR
7670,7.99,IGR
7671,13.85,NIQ
7672,19.63,AMAL
7673,142.38,MCK
7674,2.89,SMLP
7675,16.86,EEMO
7676,59.27,MTRN
7677,57.55,KOF
7678,25.17,WFC-N
7679,90.95,COLM
7680,7.23,SMPLW
7681,10.21,CCRC
7682,1.12,ONCY
7683,27.24,RZA
7684,6.815,SMDD
7685,42.71,TCHF
7686,13.55,MMU
7687,4.55,HOTH
7688,14.91,AMOV
7689,67.27,ARWR
7690,19.16,ASPS
7691,23.33,GJO
7692,0.752,TYHT
7693,3.41,MNK
7694,55.35,GTLS
7695,9.34,AFSI-C
7696,2.22,JONE
7697,135.025,JPM
7698,24.515,SMN
7699,25.35,CLCT
7700,42.72,UTSL
7701,27.59,KF
7702,27.25,DAX
7703,17.625,INOV
7704,353.99,BA
7705,25.665,BOKFL
7706,34.725,ARKQ
7707,45.74,SDOG
7708,48.33,QADA
7709,9.35,MBT
7710,0.4961,MYO
7711,21.22,JEF
7712,63.74,TVIX
7713,6.425,BVX
7714,61.51,NNI
7715,25.59,PSA-C
7716,22.67,EWA
7717,30.62,HEWL
7718,25.12,CLNS-D
7719,2.47,IRIX
7720,22.28,BCI
7721,64.9,BKHU
7722,9.9,OMAD
7723,25.15,OFSSL
7724,22.94,KRMA
7725,34.69,TCFC
7726,13.49,NMY
7727,18.99,KNOP
7728,27.84,KLXEV
7729,28.0,FCPT
7730,5.145,BKCC
7731,7.495,STB
7732,2.26,JG
7733,7.8,ENLV
7734,14.025,RATE
7735,1.2,PHII
7736,11.115,TYO
7737,71.375,EIX
7738,0.2184,SNNA
7739,70.91,KBWP
7740,7.28,JAG
7741,30.595,IQDG
7742,62.36,HDB
7743,15.665,PML
7744,32.39,WVE
7745,21.17,FIDI
7746,12.675,VGM
7747,25.57,GPJA
7748,32.47,DVP
7749,3.84,TRVI
7750,3.13,BW
7751,10.115,ACAMU
7752,5.79,NDLS
7753,13.09,CEIX
7754,6.01,CEN
7755,59.15,DMRL
7756,25.45,COF-C
7757,101.2,VCLT
7758,25.835,ALL-F
7759,56.1,FFG
7760,23.0,HAUD
7761,41.17,SYBT
7762,12.195,AOSL
7763,39.17,CQP
7764,27.3,PTEU
7765,103.53,Q
7766,63.255,XLU
7767,1.415,USWS
7768,32.79,GEM
7769,44.73,TOLZ
7770,10.805,VAPO
7771,6.08,GNT
7772,3.995,NAT
7773,25.89,ISG
7774,4.45,NSU
7775,224.76,DXCM
7776,109.3,MGC
7777,61.42,SPXL
7778,28.25,SHI
7779,205.59,LIN
7780,43.43,BBP
7781,49.07,EQWM
7782,29.86,DISCK
7783,1.36,BOXL
7784,42.105,WEBK
7785,24.135,TSG
7786,4.76,VCNX
7787,25.165,HAIN
7788,22.81,WBIR
7789,4.83,BBG
7790,10.875,CLDR
7791,5.25,DOTA
7792,4.33,ERYP
7793,24.12,BCOR
7794,12.425,SXCP
7795,22.245,MRLN
7796,53.445,PEZ
7797,36.33,HPP
7798,1.675,XTNT
7799,30.5,ACWF
7800,47.36,AVA
7801,12.36,TPGE
7802,30.58,DBEU
7803,29.915,HA
7804,25.38,GGT-E
7805,18.51,GTN.A
7806,25.86,CAI-B
7807,0.2,EYESW
7808,11.305,HYT
7809,3.345,FENG
7810,89.76,DUK
7811,23.535,EWH
7812,1.475,GSAH+
7813,2.53,QUMU
7814,1.08,ROSE
7815,25.365,LMHB
7816,25.69,ANCB
7817,10.49,CVRR
7818,24.94,EVT
7819,21.165,NBLX
7820,14.38,DMB
7821,7.84,TUP
7822,29.22,PTLA
7823,30.83,QAI
7824,68.785,JPME
7825,9.8,NHA
7826,17.955,ERJ
7827,18.29,FTGC
7828,27.87,HGH
7829,21.06,COLL
7830,28.79,DRN
7831,26.005,VR-B*
7832,45.43,HLF
7833,25.71,JHDG
7834,3.695,CASA
7835,2.41,SANW
7836,21.22,CDNA
7837,9.97,JE-A
7838,59.905,BANF
7839,28.615,USEQ
7840,32.01,IYE
7841,38.81,LAZ
7842,0.23,HCCHW
7843,70.15,FXCH
7844,35.95,SINA
7845,14.075,CBMB
7846,129.51,VTWO
7847,92.91,ICFI
7848,28.33,PIZ
7849,5.89,BSTI
7850,41.675,CKH
7851,18.91,PST
7852,27.03,STL-A
7853,66.69,PF
7854,19.71,SPUN
7855,45.86,DQ
7856,6.86,DAC
7857,4.455,ENLC
7858,50.64,JPGB
7859,1.61,LINC
7860,25.52,SOHOO
7861,37.83,INDY
7862,25.25,BIG
7863,81.88,MANH
7864,109.32,UCC
7865,8.04,RJZ
7866,42.45,FWONA
7867,17.215,TSU
7868,10.55,LGC=
7869,226.41,PANW
7870,25.11,IYLD
7871,3.97,CERC
7872,24.17,RNLC
7873,1.655,ECOR
7874,0.1569,ZN
7875,39.61,FBK
7876,9.95,CFCO
7877,583.0,MELI
7878,18.96,UCO
7879,28.65,PHDG
7880,85.46,REX
7881,46.545,KBE
7882,25.53,PRE-I
7883,39.16,AZUL
7884,99.895,HEI.A
7885,12.15,CZWI
7886,15.535,PDFS
7887,23.55,GBAB
7888,49.985,ARMO
7889,1.35,CYRN
7890,70.225,AAXJ
7891,24.98,C-L*
7892,23.57,EUFL
7893,0.7571,AVEO
7894,38.33,SNV
7895,9.98,CISN
7896,24.98,BAC-D*
7897,135.71,PRI
7898,11.15,SCLN
7899,26.82,OEUH
7900,25.22,EAE
7901,15.07,EEI
7902,27.54,VLYPP
7903,46.89,RMR
7904,1.07,FAMI
7905,22.44,UNTY
7906,117.6,ALG
7907,18.08,OLEM
7908,75.21,AEE
7909,0.75,NESRW
7910,5.28,RKDA
7911,1.88,MACQW
7912,11.21,GHG
7913,19.425,GULF
7914,40.41,TRMB
7915,5.785,LTN
7916,0.3601,UTG^#
7917,23.47,LUK
7918,20.745,CTRN
7919,23.19,PYT
7920,1.035,ENG
7921,45.15,HAWK
7922,2.695,ORGS
7923,937.915,FTV-A
7924,20.96,DCP
7925,16.25,SPXX
7926,25.935,WALA
7927,50.975,SLQD
7928,15.065,AMX
7929,1.24,INFI
7930,5.33,YIN
7931,16.1,BV
7932,2.11,MREO
7933,21.12,ORM
7934,27.45,BICK
7935,45.87,JJAB
7936,90.24,DTN
7937,31.27,WHD
7938,14.83,BDCL
7939,24.28,ORG
7940,9.29,RCS
7941,8.67,CHW
7942,10.155,CFFA
7943,21.74,BCH
7944,1326.89,HBANP
7945,12.69,REMX
7946,21.895,FLO
7947,2.0,SRUNW
7948,25.005,PSA-Z*
7949,66.515,IGLB
7950,28.27,FNB-E
7951,20.005,APA
7952,52.07,UYG
7953,3.54,SSNT
7954,26.07,FRC-H
7955,26.21,BRG-A
7956,47.89,UDR
7957,108.31,VTWV
7958,57.86,ZCAN
7959,16.5,REPH
7960,44.795,PNR
7961,25.025,AXS-D
7962,11.12,PRVB
7963,26.48,CMSD
7964,1.83,PERF
7965,258.29,JKH
7966,78.155,MANT
7967,53.3,DOW#
7968,17.22,ZIONW
7969,29.175,NTSX
7970,7.265,TACO
7971,0.7701,MTL-
7972,1.065,CBAT
7973,7.315,EGO
7974,0.0621,ESES
7975,18.19,EUM
7976,0.1552,HUSA
7977,22.17,FVL
7978,54.06,RPD
7979,3.06,BMRA
7980,35.5,OUSA
7981,75.47,EFAV
7982,14.65,DGICA
7983,0.5406,UUU
7984,2.86,NAOV
7985,31.09,IXC
7986,26.12,URBN
7987,63.95,WPP
7988,67.17,RPV
7989,25.27,BBT-F
7990,110.03,LSTR
7991,8.09,GPM
7992,53.85,AEP-B
7993,21.565,WEN
7994,144.12,IVOG
7995,25.12,CSSEP
7996,10.31,MNCLU
7997,5.275,CHMA
7998,1.84,ALT
7999,120.755,EDU
8000,2.33,SURF
8001,29.11,EQC-D
8002,13.6,CNXC
8003,0.771,SXTC
8004,25.94,FAAR
8005,15.6,PDEX
8006,11.42,HCAC=
8007,135.745,TRV
8008,15.42,BDN
8009,7.83,INFU
8010,25.3,CTU*
8011,11.575,BBRY
8012,29.295,MDU
8013,2.345,FSI
8014,25.26,PEB-C
8015,27.19,ICAN
8016,32.865,HI
8017,23.43,DXD
8018,9.52,BGIO
8019,1.39,ZX
8020,11.88,LX
8021,24.235,EMBH
8022,170.09,VOOG
8023,48.25,WYND#
8024,4.8,JMLP
8025,0.77,FSACW
8026,13.785,NMFC
8027,23.35,BWINB
8028,9.84,FNTE
8029,68.18,ASGN
8030,28.86,OLBK
8031,0.3,INSY
8032,54.74,QLTA
8033,0.5649,MARK
8034,47.835,QDF
8035,62.22,AIA
8036,25.93,AXO
8037,26.37,RNR-F
8038,61.56,PSCD
8039,26.51,NEE-N
8040,7.51,PLL
8041,29.58,PSC
8042,16.495,AKO.B
8043,74.945,NOBL
8044,18.25,IPXL
8045,75.58,DFJ
8046,41.66,EZM
8047,22.58,IPL-D
8048,60.38,FN
8049,286.29,TYL
8050,5.4,PRT
8051,0.902,CIFS
8052,2.31,WINR
8053,7.255,JMF
8054,17.93,ATUS#
8055,29.32,QARP
8056,25.51,BPYPP
8057,75.72,ZEN
8058,0.3837,WYY
8059,2.175,SSKN
8060,31.59,OVLC
8061,25.655,EASI
8062,29.53,SWFT
8063,113.09,QLD
8064,0.41,ARDM
8065,7.765,SNR
8066,52.185,JMBS
8067,57.48,VTR
8068,2.99,GALT
8069,14.47,YLCO
8070,93.33,DEL
8071,1.04,TNXP
8072,17.32,EQT#
8073,16.31,KPTI
8074,7.645,PHK
8075,17.125,AINV
8076,22.7,DCP-B
8077,37.41,WTMF
8078,25.36,GMLPP
8079,29.29,EGPT
8080,43.0,DUG
8081,40.63,EFO
8082,24.18,GGP-A
8083,37.52,TZA
8084,51.37,ACAD
8085,39.265,JBL
8086,72.695,ADC
8087,10.65,CCH=
8088,26.63,AMH-H
8089,8.73,TSQ
8090,0.9714,NAVB
8091,158.63,IDU
8092,37.58,MATX
8093,11.01,HNNA
8094,159.94,LAD
8095,0.9441,QHC
8096,49.8,DCUD
8097,9.305,BCOV
8098,10.63,AAPC
8099,35.93,CHEF
8100,2.09,LUB
8101,83.04,ALV
8102,23.84,FTXD
8103,26.99,DYLS
8104,13.34,OPNT
8105,0.834,CTST
8106,19.35,OILU
8107,0.7203,ACTA
8108,38.8,GAL
8109,5.12,AITB
8110,203.035,JKG
8111,20.84,ADRU
8112,44.505,FXD
8113,24.84,GYB
8114,47.01,DAVA
8115,13.945,EMD
8116,164.88,AMP
8117,15.745,TPZ
8118,53.83,BAND
8119,32.57,PNK
8120,27.01,DEFA
8121,41.05,CATM
8122,2.035,ALTM
8123,9.595,GREK
8124,38.42,APOG
8125,25.8,NGHCZ
8126,19.02,HFXJ
8127,6.84,XONE
8128,10.43,AGF
8129,65.78,FORTY
8130,109.2,VLU
8131,33.365,HUSE
8132,19.095,PHB
8133,0.7944,DF
8134,10.92,ACFC
8135,27.3,KFYP
8136,86.895,JUNO
8137,13.94,CEF
8138,3.62,AXLA
8139,111.15,BH
8140,117.14,MDGL
8141,9.005,KMM
8142,16.18,ATMP
8143,16.235,PSTG
8144,132.6,PPG
8145,0.6146,ECT
8146,108.29,JNK
8147,0.0004,BAC+B
8148,25.39,CTW*
8149,185.27,ICUI
8150,9.67,AFSI-E
8151,22.33,CEY
8152,39.52,BJK
8153,215.89,IAC
8154,1.31,VSTM
8155,2.83,RAND
8156,25.71,LIT
8157,1.515,ROAN
8158,25.425,PXI
8159,10.81,ZWZZT
8160,9.4,NLY
8161,2.475,CMRX
8162,43.54,WSFS
8163,101.67,DTD
8164,117.59,ICF
8165,33.3,GTY
8166,6.205,MLND
8167,21.485,ETP
8168,13.64,GPX
8169,32.75,IRM
8170,4.2,PPHM
8171,13.65,SGC
8172,85.4,XHE
8173,19.325,TBF
8174,25.35,LSST
8175,5.865,BEST
8176,14.835,AKP
8177,63.235,WWE
8178,11.095,LTM
8179,7.21,CMSSU
8180,2.94,HBIO
8181,24.95,MCX
8182,70.03,MRCY
8183,3.93,YGYI
8184,41.105,Z
8185,19.21,UBP
8186,43.275,PEJ
8187,20.29,BML-H
8188,20.315,JKS
8189,14.41,SGRY
8190,25.25,CFR-A
8191,25.8,IBMJ
8192,4.775,XNET
8193,31.7,TCO
8194,13.095,NFJ
8195,0.2796,PIXY
8196,25.32,KCAPL
8197,23.57,NEWT
8198,30.045,SPLB
8199,0.695,BIQI
8200,25.435,DKT
8201,12.455,VMO
8202,20.47,PCQ
8203,48.095,FND
8204,51.99,SLMBP
8205,10.63,LOOP
8206,10.255,CRSAU
8207,131.71,VAW
8208,26.07,SITC-A
8209,84.44,EQR
8210,34.69,GWB
8211,25.39,CYB
8212,8.225,AVAL
8213,17.155,LILA
8214,43.99,BRSS
8215,5.905,AKBA
8216,14.26,NYV
8217,18.975,UAA
8218,14.995,DPG
8219,79.11,NSP
8220,75.73,PTC
8221,50.93,DOG
8222,2.095,PTMN
8223,4.86,CCUR
8224,10.08,AHPA
8225,12.13,PNBK
8226,5.04,ETTX
8227,1.48,ADHD
8228,14.045,CNXM
8229,9.75,PW
8230,14.76,AFSI
8231,38.05,CHA
8232,10.19,HUNTU
8233,24.1,GLOP-C
8234,1.06,DYSL
8235,4.795,HPJ
8236,16.6,PTVCB
8237,83.965,BND
8238,39.26,KIDS
8239,23.38,SYX
8240,16.195,MTW
8241,25.2,C-C*
8242,161.95,ARE
8243,25.315,UTF
8244,25.1,GEB
8245,1.795,OSS
8246,25.58,ARGD
8247,0.6356,MYT
8248,27.16,MPB
8249,18.17,MSON
8250,38.88,GOOS
8251,25.15,CUBS
8252,8.885,CMRE
8253,6.32,ASG
8254,106.81,UTMD
8255,41.2,BBU
8256,11.145,MITL
8257,1.0,NTGN
8258,28.96,OPOF
8259,81.74,WPC
8260,1.925,MTNB
8261,55.66,CMP
8262,25.13,AIV-A
8263,16.265,FEYE
8264,11.205,WIW
8265,44.25,CMCSA
8266,2.93,TWI
8267,24.49,UBA
8268,18.24,MBIN
8269,8.14,ULBI
8270,31.0,ODT
8271,41.48,QDYN
8272,58.915,HYMB
8273,82.89,AIN
8274,11.845,RIVE
8275,16.3,FOR#
8276,9.28,CPAC
8277,76.42,SHE
8278,1.09,BBOX
8279,9.84,MMDMU
8280,0.3523,ONTX
8281,0.614,MDVX
8282,9.915,USDP
8283,10.36,OI
8284,6.215,LPL
8285,4.9,NM
8286,20.62,HQH
8287,89.0,AXE
8288,0.611,YRIV
8289,43.08,EEM
8290,55.99,EWSC
8291,1.6,PETZ
8292,119.715,FEEU
8293,11.335,OFS
8294,149.47,JAZZ
8295,21.98,CIZN
8296,24.99,CCV*
8297,58.84,HES-A
8298,25.62,SPE-B
8299,158.87,SWK
8300,25.47,IBDR
8301,55.47,FMB
8302,0.9234,DELT
8303,10.25,FPAC
8304,29.6,HGJP
8305,15.15,PTVCA
8306,20.165,FBM
8307,16.04,APLE
8308,31.125,UCBI
8309,37.78,PACW
8310,1.215,NXE
8311,26.1,CAE
8312,205.95,CME
8313,84.0,DST
8314,2.125,ZVO
8315,1.215,VSAR
8316,21.53,GS-A
8317,1.72,GEN
8318,12.33,USO
8319,30.23,EQBK
8320,3.88,IFON
8321,25.93,ECCA
8322,84.625,SHY
8323,9.505,AFSI-F
8324,12.54,CART
8325,23.765,BLHY
8326,28.18,AMH-C
8327,25.14,ALFI
8328,22.4,SB-C
8329,0.31,NXEOW
8330,25.85,USDY
8331,15.99,FHN
8332,10.67,MCBC
8333,25.78,SFNC
8334,262.19,ULTA
8335,2.965,MDLY
8336,19.12,PEI-C
8337,6.68,LQDT
8338,24.89,CAI
8339,25.945,PMT-B
8340,48.99,IDTI
8341,9.665,FTRPR
8342,108.26,MKSI
8343,26.51,CDMOP
8344,1.53,ZDGE
8345,39.415,STOR
8346,9.01,CUO
8347,25.75,SDAG
8348,22.01,GJR
8349,8.87,DMF
8350,109.68,ENR-A
8351,53.68,JJN
8352,9.205,ECOM
8353,0.54,SPAQ+
8354,6.2,MR
8355,25.43,PIHPP
8356,32.49,PY
8357,111.1,ALL
8358,3.885,GER
8359,11.425,ADVM
8360,20.85,DBUK
8361,24.99,BML-I*
8362,14.49,REW
8363,34.06,ARKG
8364,0.0758,OHGI
8365,141.34,COL
8366,47.355,AOR
8367,103.71,DLN
8368,2.955,PDLI
8369,23.305,MSB
8370,50.9,FARO
8371,32.02,ALTR
8372,2.17,ENTX
8373,29.345,CNQ
8374,25.64,CBSHP
8375,4.41,VOXX
8376,70.415,WSM
8377,217.27,RTN
8378,22.375,VVV
8379,33.57,CARZ
8380,17.41,LEVI
8381,69.75,JPMV
8382,14.955,ISD
8383,25.12,LVHE
8384,26.92,INTF
8385,14.69,GCE
8386,25.67,BSCE
8387,35.1,STLD
8388,3.44,LRAD
8389,0.86,PT
8390,10.73,GPAQU
8391,2.75,ALQA
8392,19.06,TAGS
8393,16.71,TYG
8394,1.48,SOL
8395,25.645,SSW-G
8396,32.24,FISI
8397,3.695,DS
8398,1.56,SDLP
8399,28.83,NASH
8400,14.52,DDF
8401,2.855,VVUS
8402,8.845,ELMD
8403,22.545,DSW
8404,15.865,LGI
8405,20.965,ALKS
8406,17.04,FVCB
8407,6.095,MMT
8408,15.34,KIO
8409,23.41,RRR
8410,62.61,AVTR-A
8411,66.07,VGIT
8412,0.32,AMCIW
8413,12.19,SLCT
8414,31.03,BEMO
8415,21.985,BSCS
8416,4.085,CERS
8417,164.825,JKI
8418,0.8105,FMCIR
8419,44.655,VRTU
8420,35.53,GM
8421,51.12,AMTD
8422,25.39,PSA-A
8423,20.99,BOS
8424,121.77,WYNN
8425,5.695,DVAX
8426,6.155,TICC
8427,29.16,SENEB
8428,13.005,EVV
8429,1.25,CCCR
8430,31.185,PBW
8431,223.54,IYW
8432,0.5061,TAT
8433,33.43,ROUS
8434,22.755,PGHY
8435,25.32,DUKH
8436,27.69,CCOR
8437,68.51,BFC
8438,6.18,CRMD
8439,28.01,CRTX
8440,0.1097,CTXRW
8441,0.0955,BNGOW
8442,0.5437,EDGE
8443,18.565,ORIT
8444,91.49,OSK
8445,10.005,CASC
8446,138.34,TLT
8447,0.2,STLRW
8448,2.655,AVXL
8449,51.91,TYD
8450,4.67,BBCP
8451,28.355,C-J
8452,13.72,PCOM
8453,22.0,KN
8454,62.445,SVXY
8455,10.0,BXG
8456,34.895,EBAY
8457,3.64,EYEN
8458,60.33,LNG
8459,30.25,ITG
8460,12.53,MUS
8461,21.73,PRNT
8462,25.82,DX-A
8463,15.56,CPL
8464,35.0,PCMI
8465,32.095,AYR
8466,4.035,JVA
8467,52.985,AFL
8468,8.325,RMT
8469,27.29,RF-B
